notice-identifier,total-value-eur,total-value-eur-capped,total-value-eur-log,notice_is_cn-standard,notice_is_pin-only,notice_is_pin-tran,notice_is_pin-rtl,notice_is_cn-social,notice_is_pin-buyer,notice_is_qu-sy,notice_is_corr,notice_is_pin-cfc-social,notice_is_pin-cfc-standard,total-value,notice_type_cn-standard,notice_type_can-standard,notice_type_can-modif,notice_type_pin-only,notice_type_can-social,notice_type_cn-social,notice_type_veat,notice_type_pin-rtl,notice_type_pin-buyer,notice_type_cn-desg,is_outlier,outlier_status,anomaly_score,prediction_time
87304856-cfb5-409b-b788-2c4fe63cc82b,500000.0,500000.0,13.122365377402328,1,0,0,0,0,0,0,0,0,0,500000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1744,2025-05-30 11:59:56
b6cf6a15-7c59-49f0-8de1-6d0712a645ad,4979146.16,4979146.16,15.420769181323315,1,0,0,0,0,0,0,0,0,0,4979146.16,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.163,2025-05-30 11:59:56
2e50acda-95f3-4117-b5c6-998b0f7c1f2b,202066.12,202066.12,12.216355198419212,1,0,0,0,0,0,0,0,0,0,202066.12,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1716,2025-05-30 11:59:56
010ebd3b-d0b5-4b54-a879-0baf18d0d994,1102479.54,1102479.54,13.91307323535371,1,0,0,0,0,0,0,0,0,0,1102479.54,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1743,2025-05-30 11:59:56
35693b69-5836-4b52-bbf6-4f147a6509ee,1852704.0,1852704.0,14.432157291298427,1,0,0,0,0,0,0,0,0,0,1852704.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1707,2025-05-30 11:59:56
eda5e892-8c33-4900-9796-c008bb9cf4f2,8594365.05,8594365.05,15.966617436079996,1,0,0,0,0,0,0,0,0,0,8594365.05,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.156,2025-05-30 11:59:56
c752e9d6-6afc-4a23-9cf5-0d92d344b672,34000000.0,27807499.999999966,17.341871111992198,0,0,0,1,0,0,0,0,0,0,34000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.109,2025-05-30 11:59:56
d27d1c9d-7a23-4aaa-ba24-3cdd59db560d,880000.0,880000.0,13.68767832281738,1,0,0,0,0,0,0,0,0,0,880000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1749,2025-05-30 11:59:56
62ed3015-1adc-401f-b70b-749b1a52d184,787919.0939999999,787919.0939999999,13.577151960145027,1,0,0,0,0,0,0,0,0,0,1544939.4,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1764,2025-05-30 11:59:56
e1f8932c-d1b2-4ec2-889f-b71c6cafe8b6,1170000.0,1170000.0,13.972515161474428,1,0,0,0,0,0,0,0,0,0,30000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1577,2025-05-30 11:59:56
1fe23d7d-29e1-490d-9271-3730c6974fab,594819.42,594819.42,13.296014823846363,1,0,0,0,0,0,0,0,0,0,15251780.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1646,2025-05-30 11:59:56
51095f1d-9416-433a-a5fe-966a6bddc2ad,13250000.0,13250000.0,16.3995081858682,1,0,0,0,0,0,0,0,0,0,13250000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1448,2025-05-30 11:59:56
97ee94b9-14c7-43f7-8514-5c256c4b9710,7452142.88,7452142.88,15.824012318085666,1,0,0,0,0,0,0,0,0,0,57324176.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1269,2025-05-30 11:59:56
76e80c70-547c-4e40-8bf5-046ded99eb09,600000.0,600000.0,13.304686600863562,1,0,0,0,0,0,0,0,0,0,600000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1739,2025-05-30 11:59:56
f75c2126-a2ca-4eb3-8921-fd8a92366d20,1650788.0,1650788.0,14.316763913402454,1,0,0,0,0,0,0,0,0,0,1650788.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1703,2025-05-30 11:59:56
68ee1f48-09f4-4ee4-8718-c56eb5400028,674263.65,674263.65,13.421377968611685,0,0,0,1,0,0,0,0,0,0,674263.65,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1747,2025-05-30 11:59:56
187c2811-1e3b-4513-a209-521a4a600c4a,5122101.6,5122101.6,15.449075576778784,1,0,0,0,0,0,0,0,0,0,5122101.6,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1638,2025-05-30 11:59:56
70e4ab7f-f99a-4127-a010-d4769bbebea6,453162.98352,453162.98352,13.024009333486347,1,0,0,0,0,0,0,0,0,0,11619563.68,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1658,2025-05-30 11:59:56
3d73cccf-a2f6-4c33-9149-721c6cc7ffa7,648000.0,648000.0,13.381647518543096,1,0,0,0,0,0,0,0,0,0,648000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.175,2025-05-30 11:59:56
fbcc17ad-277a-45d1-adf7-b656f1957df0,142720000.0,27807499.999999966,18.7763952338027,1,0,0,0,0,0,0,0,0,0,142720000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.0013,2025-05-30 11:59:56
c505b162-0cc3-40c3-b04d-3140d4d47fcc,4160840.92008,4160840.92008,15.241227996395054,1,0,0,0,0,0,0,0,0,0,106688228.72,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1031,2025-05-30 11:59:56
cb2d1711-6ca9-4ed6-b6a2-a44984dda492,230800.0,230800.0,12.349311146362329,1,0,0,0,0,0,0,0,0,0,230800.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1728,2025-05-30 11:59:56
e2853836-b0c5-4c7d-8e8b-7cbaf0dfaa23,48000000.0,27807499.999999966,17.6867115897055,1,0,0,0,0,0,0,0,0,0,48000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.0846,2025-05-30 11:59:56
5b4a2256-bb0a-4556-840e-4b3de6258a0c,290000.0,290000.0,12.577639650232571,1,0,0,0,0,0,0,0,0,0,290000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1751,2025-05-30 11:59:56
aae6eace-db44-4e65-9820-34f8fc67378e,1050000.0,1050000.0,13.864301674514206,1,0,0,0,0,0,0,0,0,0,1050000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1734,2025-05-30 11:59:56
6394fc3d-ea33-4e65-9212-f080cd5013aa,1000000.0,1000000.0,13.815511557963774,1,0,0,0,0,0,0,0,0,0,1000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1723,2025-05-30 11:59:56
c166a583-4dd1-4c75-a6c0-e00ff03b0131,3000000.0,3000000.0,14.914123179965662,1,0,0,0,0,0,0,0,0,0,3000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.168,2025-05-30 11:59:56
8aea9840-e114-4990-a573-0d0d8569dcfd,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.075,2025-05-30 11:59:56
e3e22fdf-5b05-473b-82f7-2c808fae8379,5358093.0,5358093.0,15.494118872792448,1,0,0,0,0,0,0,0,0,0,137387000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.0918,2025-05-30 11:59:56
66d3fc4e-3fd3-4394-a626-729063ee9fd4,243180.405,243180.405,12.40156296644701,1,0,0,0,0,0,0,0,0,0,6235395.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1665,2025-05-30 11:59:56
c9fc4a17-e153-4ee1-805b-6685a6b77587,5714344.0,5714344.0,15.558490237969076,1,0,0,0,0,0,0,0,0,0,5714344.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1616,2025-05-30 11:59:56
bfa72711-16a1-4446-8af4-6356d9486b73,1166948.64,1166948.64,13.969903756952812,1,0,0,0,0,0,0,0,0,0,29921760.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1577,2025-05-30 11:59:56
8d5b61b6-501a-4b2f-b827-5eef052f7206,56316000.0,27807499.999999966,17.846489262321498,0,1,0,0,0,0,0,0,0,0,1444000000.0,0,0,0,0,0,0,0,0,0,0,True,OUTLIER,-0.0619,2025-05-30 11:59:56
30cfe07e-3f0e-4c1e-bd77-3d5d89302d4f,300000.0,300000.0,12.611541086966117,1,0,0,0,0,0,0,0,0,0,300000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1751,2025-05-30 11:59:56
555e30df-cc5b-4960-b181-be2ae19e5ded,5033730.0,5033730.0,15.4316720166187,1,0,0,0,0,0,0,0,0,0,129070000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.0965,2025-05-30 11:59:56
409174f0-5735-498f-aad5-c7a4014f7c0c,26800000.0,26800000.0,17.103912482794517,0,0,0,1,0,0,0,0,0,0,26800000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1228,2025-05-30 11:59:56
f8649061-b40c-41d0-95de-030194603e6a,2528760.0,2528760.0,14.743240017429915,1,0,0,0,0,0,0,0,0,0,64840000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1228,2025-05-30 11:59:56
c158d529-3cbe-425b-b030-670d046fcf46,250000.0,250000.0,12.429220196836384,1,0,0,0,0,0,0,0,0,0,250000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1732,2025-05-30 11:59:56
bb4b5882-15c3-44ba-aeaf-a1ad571ec9be,7000000.0,7000000.0,15.76142084987672,0,1,0,0,0,0,0,0,0,0,7000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1583,2025-05-30 11:59:56
474b67fe-7054-4124-8fef-1d2107a31da6,859999.9999999999,859999.9999999999,13.664688831019712,0,1,0,0,0,0,0,0,0,0,10000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.172,2025-05-30 11:59:56
db93c1ec-a40d-48f6-aab9-c357c66fe4bb,4022430.0,4022430.0,15.207397004190057,1,0,0,0,0,0,0,0,0,0,4022430.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1648,2025-05-30 11:59:56
68e52762-0f29-461a-92d4-4a1a4bc29f27,21892650.0,21892650.0,16.901661567694003,1,0,0,0,0,0,0,0,0,0,561350000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.0049,2025-05-30 11:59:56
3e2b49d8-3e6e-45c1-83fd-2af0874bb455,69600000.0,27807499.999999966,18.058275139672464,1,0,0,0,0,0,0,0,0,0,800000000.0,0,0,0,0,0,0,0,0,0,0,True,OUTLIER,-0.0335,2025-05-30 11:59:56
b2ea5d71-c588-4238-91c8-99a680f3f1f0,981500.0,981500.0,13.796838311546836,1,0,0,0,0,0,0,0,0,0,981500.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1723,2025-05-30 11:59:56
2af3856f-08ae-4679-9d12-34e6d7b072ea,50400000.0,27807499.999999966,17.73550175288287,1,0,0,0,0,0,0,0,0,0,50400000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.0805,2025-05-30 11:59:56
85a32bec-7ac4-40ab-b5b9-d32a9e924f70,1100000.0,1100000.0,13.910821646859096,1,0,0,0,0,0,0,0,0,0,1100000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1734,2025-05-30 11:59:56
a3dccf3b-f46e-41eb-a997-dfe38045c733,1574038.22,1574038.22,14.26915562505693,1,0,0,0,0,0,0,0,0,0,1574038.22,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1723,2025-05-30 11:59:56
9419a1ae-8083-42cd-a196-d45ae953e9f9,12577500.0,12577500.0,16.347420140854663,1,0,0,0,0,0,0,0,0,0,12577500.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1448,2025-05-30 11:59:56
53a9292d-316b-41d4-b21b-3e86fd5b539b,2045550.0,2045550.0,14.531177748820046,1,0,0,0,0,0,0,0,0,0,52450000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1431,2025-05-30 11:59:56
628cf1ff-fa33-42cf-b411-29841d5d2b07,702000.0,702000.0,13.46169010750836,1,0,0,0,0,0,0,0,0,0,18000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1661,2025-05-30 11:59:56
0e59bf12-f68e-4b50-83c2-12c80596310f,500000.0,500000.0,13.122365377402328,1,0,0,0,0,0,0,0,0,0,500000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1744,2025-05-30 11:59:56
9eb25448-4f6d-4492-b0d1-86115a79ed0a,390000.0,390000.0,12.873904582205109,1,0,0,0,0,0,0,0,0,0,390000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1742,2025-05-30 11:59:56
b3bb6d77-64c6-49e7-988f-589c71806d66,18721976.3658,18721976.3658,16.745208651950378,1,0,0,0,0,0,0,0,0,0,36709757.58,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1267,2025-05-30 11:59:56
043b02a6-fc0b-4b75-8604-66470c043f15,3227904.225,3227904.225,14.98734394765595,1,0,0,0,0,0,0,0,0,0,82766775.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1155,2025-05-30 11:59:56
e6092d03-892d-4e52-b0ae-d6810c90149b,600000.0,600000.0,13.304686600863562,1,0,0,0,0,0,0,0,0,0,600000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1739,2025-05-30 11:59:56
a29a6ce4-5941-421c-87ea-e6c2906f4f39,39000.0,39000.0,10.5713425658087,1,0,0,0,0,0,0,0,0,0,1000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1537,2025-05-30 11:59:56
ed1023f0-03f6-42b1-b48e-f063473e2096,8380710.0,8380710.0,15.94144331372788,1,0,0,0,0,0,0,0,0,0,214890000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.0689,2025-05-30 11:59:56
943fa154-4d53-48aa-af58-db3b93ddb3a0,1000000.0,1000000.0,13.815511557963774,1,0,0,0,0,0,0,0,0,0,1000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1723,2025-05-30 11:59:56
503375b1-2fee-4905-8188-496c50e5905f,28350000.0,27807499.999999966,17.160137623411405,0,0,0,0,0,0,0,1,0,0,28350000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1162,2025-05-30 11:59:56
8d33fa9c-9a59-4390-89c9-056fff094829,1361955.0,1361955.0,14.124432459736576,1,0,0,0,0,0,0,0,0,0,2670500.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1732,2025-05-30 11:59:56
9c654d4e-634b-41e1-bb6c-ae21d6918a33,1320000.0,1320000.0,14.093143052138023,1,0,0,0,0,0,0,0,0,0,1320000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1735,2025-05-30 11:59:56
3b6a17c3-fc34-43f3-9144-8e7cf86af321,20500000.0,20500000.0,16.835935492889124,1,0,0,0,0,0,0,0,0,0,20500000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1303,2025-05-30 11:59:56
4ed8e065-1ed8-4409-a9d1-eca598283058,3896645.805,3896645.805,15.17562694767562,1,0,0,0,0,0,0,0,0,0,99913995.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1047,2025-05-30 11:59:56
77ec5799-d7a4-47ee-a418-0758e4f1bedd,309000.0,309000.0,12.6410997921206,1,0,0,0,0,0,0,0,0,0,309000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1751,2025-05-30 11:59:56
2eb0305a-fae2-414c-b3aa-0c12c0384dc1,422850.0,422850.0,12.954775150112384,1,0,0,0,0,0,0,0,0,0,422850.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1748,2025-05-30 11:59:56
f90376b5-804f-4c78-9520-5b846180c165,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.075,2025-05-30 11:59:56
de94c447-3e1c-4a24-b6bc-6a7599a47b75,1407133.55,1407133.55,14.157065960522234,1,0,0,0,0,0,0,0,0,0,1407133.55,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1715,2025-05-30 11:59:56
ecf98445-7ef8-4532-8ee2-26fad340852a,39000.0,39000.0,10.5713425658087,1,0,0,0,0,0,0,0,0,0,1000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1537,2025-05-30 11:59:56
e025f3e1-c335-4c2c-9526-793513a3e8ab,123513.0,123513.0,11.72410978894926,1,0,0,0,0,0,0,0,0,0,3167000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1667,2025-05-30 11:59:56
b81e95dc-ed19-47cb-91fc-5a9728915fa0,25350.0,25350.0,10.140573455973044,1,0,0,0,0,0,0,0,0,0,650000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1469,2025-05-30 11:59:56
f781ba99-33e1-4e88-b4fb-5f9d5cb211ac,4022430.0,4022430.0,15.207397004190057,1,0,0,0,0,0,0,0,0,0,4022430.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1648,2025-05-30 11:59:56
8586768d-fd21-4920-b10d-cbf825c60954,397800.0,397800.0,12.893707159224892,1,0,0,0,0,0,0,0,0,0,10200000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1667,2025-05-30 11:59:56
dd59b607-64b4-4355-8e51-9ff77d4b4251,351000.0,351000.0,12.768544351446794,1,0,0,0,0,0,0,0,0,0,9000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1698,2025-05-30 11:59:56
75173273-e5a9-4440-ac80-62fe25ddac93,260999.99999999997,260999.99999999997,12.472279517715116,1,0,0,0,0,0,0,0,0,0,3000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.172,2025-05-30 11:59:56
678370cf-00a0-4849-ba51-77560f282167,471654.71574,471654.71574,13.064004582609469,1,0,0,0,0,0,0,0,0,0,12093710.66,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1658,2025-05-30 11:59:56
45d9aa9e-a20c-403b-9fa7-6a81d807c3f5,180000.0,180000.0,12.100717685412471,1,0,0,0,0,0,0,0,0,0,180000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1716,2025-05-30 11:59:56
2bc6edbf-c651-461e-9856-1e4d4c20ed94,59280000.0,27807499.999999966,17.897782555821202,0,1,0,0,0,0,0,0,0,0,1520000000.0,0,0,0,0,0,0,0,0,0,0,True,OUTLIER,-0.0641,2025-05-30 11:59:56
d74e0ad7-9574-4e2a-8c72-df59955c78aa,410000.0,410000.0,12.923914877701906,1,0,0,0,0,0,0,0,0,0,410000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1748,2025-05-30 11:59:56
e1549241-28c5-4a53-a683-f2871981ef6b,322500.0,322500.0,12.683861515988353,1,0,0,0,0,0,0,0,0,0,322500.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1751,2025-05-30 11:59:56
29a4e797-5e43-4c46-92ab-c8acc0a23929,1800000.0,1800000.0,14.403297778421797,1,0,0,0,0,0,0,0,0,0,1800000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1707,2025-05-30 11:59:56
3dedbb09-e403-4bbb-8261-37082f67be68,179000000.0,27807499.999999966,19.00289636939162,0,0,0,0,0,0,0,1,0,0,179000000.0,0,0,0,0,0,0,0,0,0,0,True,OUTLIER,-0.0299,2025-05-30 11:59:56
28fa881c-8208-44ef-95be-ee89db0a38a7,199147.455,199147.455,12.201805830608318,1,0,0,0,0,0,0,0,0,0,5106345.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1663,2025-05-30 11:59:56
b06348b2-ac12-49ea-8ae8-cb561ef2f3d8,35000000.0,27807499.999999966,17.370858648025116,1,0,0,0,0,0,0,0,0,0,35000000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.109,2025-05-30 11:59:56
5c0e02af-0613-4083-b1b7-ad578eb81a3c,926542.12,926542.12,13.739215864369305,0,0,0,1,0,0,0,0,0,0,926542.12,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1723,2025-05-30 11:59:56
76736751-1564-4cc1-b37d-8ee3f633d7df,2637149.0,2637149.0,14.785209346539045,1,0,0,0,0,0,0,0,0,0,2637149.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1709,2025-05-30 11:59:56
8a6fcb47-8c10-4f7e-b7f1-9ee7940bd765,20253905.86,20253905.86,16.823858264265986,1,0,0,0,0,0,0,0,0,0,20253905.86,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1303,2025-05-30 11:59:56
400109e8-0f2e-454e-a5d1-52ab3348dafb,276000.0,276000.0,12.52815976788113,1,0,0,0,0,0,0,0,0,0,1200000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1728,2025-05-30 11:59:56
f249f948-4168-40f3-b721-0d8773a99423,292712.74,292712.74,12.586950413839926,1,0,0,0,0,0,0,0,0,0,292712.74,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1751,2025-05-30 11:59:56
c534f946-bac1-4b53-a03e-ce3e6223755c,9500000.0,9500000.0,16.066802461833923,0,0,0,0,0,0,0,1,0,0,9500000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1528,2025-05-30 11:59:56
0ab5f500-e985-4138-abad-f8c4dd4d8a05,350000.0,350000.0,12.765691290604371,1,0,0,0,0,0,0,0,0,0,350000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1753,2025-05-30 11:59:56
539e8fb5-ed9a-419f-bb20-028319926cfd,5129070.0,5129070.0,15.450435109129952,1,0,0,0,0,0,0,0,0,0,5129070.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1638,2025-05-30 11:59:56
e0a38e76-b400-4875-b624-e78b5b6bd235,5378435.46,5378435.46,15.49790826908171,1,0,0,0,0,0,0,0,0,0,5378435.46,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1616,2025-05-30 11:59:56
a2e3ab5f-88dd-49af-b0a5-c4731da8bf10,128925.61968,128925.61968,11.766998681803209,1,0,0,0,0,0,0,0,0,0,3305785.12,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1667,2025-05-30 11:59:56
23f92c4e-5851-411d-9e3e-eb5aaddf8193,1454048.25,1454048.25,14.189862808578985,1,0,0,0,0,0,0,0,0,0,2851075.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1716,2025-05-30 11:59:56
fed02f2d-78b7-4b1d-9661-75e71eee36fa,4022430.0,4022430.0,15.207397004190057,1,0,0,0,0,0,0,0,0,0,4022430.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1648,2025-05-30 11:59:56
55268c89-2acf-4c4b-8429-e2e8397166a3,7600000.0,7600000.0,15.843658936835498,0,0,0,1,0,0,0,0,0,0,7600000.0,0,0,0,0,0,0,0,0,0,0,False,NORMAL,0.1583,2025-05-30 11:59:56
